124,124,124
188,188,188
252,252,252
0,0,252
0,120,248
60,188,252
164,228,252
0,0,188
0,88,248
104,136,252
184,184,248
68,40,188
104,68,252
152,120,248
216,184,248
148,0,132
216,0,204
248,120,248
248,184,248
168,0,32
228,0,88
248,88,152
248,164,192
168,16,0
248,56,0
248,120,88
240,208,176
136,20,0
228,92,16
252,160,68
252,224,168
80,48,0
172,124,0
248,184,0
248,216,120
0,120,0
0,184,0
184,248,24
216,248,120
0,104,0
0,168,0
88,216,84
184,248,184
0,88,0
0,168,68
88,248,152
184,248,216
0,64,88
0,136,136
0,232,216
0,252,252
0,0,0
8,8,8
216,216,216
