meta:name:[gradient]  Heat Map
meta:id:grHeat
meta:mapped:true
meta:image:!,1,32,64,1,4
meta:hidden:false
0,0,0
1,0,1
3,0,3
4,0,4
5,0,5
7,0,7
8,0,8
9,0,9
11,0,11
12,0,12
13,0,13
15,0,15
16,0,16
18,0,18
19,0,19
20,0,20
22,0,22
23,0,23
24,0,24
26,0,26
27,0,27
28,0,28
30,0,30
31,0,31
32,0,32
34,0,34
35,0,35
36,0,36
38,0,38
39,0,39
40,0,40
42,0,42
43,0,43
44,0,44
46,0,46
47,0,47
49,0,49
50,0,50
51,0,51
53,0,53
54,0,54
55,0,55
57,0,57
58,0,58
59,0,59
61,0,61
62,0,62
63,0,63
65,0,65
66,0,66
67,0,67
69,0,69
70,0,70
71,0,71
73,0,73
74,0,74
75,0,75
77,0,77
78,0,78
79,0,79
81,0,81
82,0,82
84,0,84
85,0,85
86,0,86
88,0,88
89,0,89
90,0,90
92,0,92
93,0,93
94,0,94
96,0,96
97,0,97
98,0,98
100,0,100
101,0,101
102,0,102
104,0,104
105,0,105
106,0,106
108,0,108
109,0,109
110,0,110
112,0,112
113,0,113
115,0,115
116,0,116
117,0,117
119,0,119
120,0,120
121,0,121
123,0,123
124,0,124
125,0,125
127,0,127
128,0,128
132,0,132
136,0,136
140,0,140
144,0,144
148,0,148
152,0,152
156,0,156
160,0,160
164,0,164
168,0,168
172,0,172
176,0,176
180,0,180
184,0,184
188,0,188
192,0,192
195,0,195
199,0,199
203,0,203
207,0,207
211,0,211
215,0,215
219,0,219
223,0,223
227,0,227
231,0,231
235,0,235
239,0,239
243,0,243
247,0,247
251,0,251
255,0,255
255,0,251
255,0,247
255,0,243
255,0,239
255,0,235
255,0,231
255,0,227
255,0,223
255,0,219
255,0,215
255,0,211
255,0,207
255,0,203
255,0,199
255,0,195
255,0,191
255,0,187
255,0,183
255,0,179
255,0,175
255,0,171
255,0,167
255,0,163
255,0,159
255,0,155
255,0,151
255,0,147
255,0,143
255,0,139
255,0,135
255,0,131
255,0,128
255,0,124
255,0,120
255,0,116
255,0,112
255,0,108
255,0,104
255,0,100
255,0,96
255,0,92
255,0,88
255,0,84
255,0,80
255,0,76
255,0,72
255,0,68
255,0,64
255,0,60
255,0,56
255,0,52
255,0,48
255,0,44
255,0,40
255,0,36
255,0,32
255,0,28
255,0,24
255,0,20
255,0,16
255,0,12
255,0,8
255,0,4
255,0,0
255,8,0
255,16,0
255,24,0
255,32,0
255,40,0
255,48,0
255,56,0
255,64,0
255,72,0
255,80,0
255,88,0
255,96,0
255,104,0
255,112,0
255,120,0
255,128,0
255,135,0
255,143,0
255,151,0
255,159,0
255,167,0
255,175,0
255,183,0
255,191,0
255,199,0
255,207,0
255,215,0
255,223,0
255,231,0
255,239,0
255,247,0
255,255,0
255,255,8
255,255,16
255,255,24
255,255,32
255,255,40
255,255,48
255,255,56
255,255,64
255,255,72
255,255,80
255,255,88
255,255,96
255,255,104
255,255,112
255,255,120
255,255,128
255,255,135
255,255,143
255,255,151
255,255,159
255,255,167
255,255,175
255,255,183
255,255,191
255,255,199
255,255,207
255,255,215
255,255,223
255,255,231
255,255,239
255,255,247
255,255,255
