meta:name:[gradient] [p2s] Blue-Teal
meta:id:p2sBT
meta:mapped:true
meta:image:!,1,32,64,1,4
meta:hidden:true
0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
0,0,6
0,0,7
0,0,8
0,0,9
0,0,10
0,0,11
0,0,12
0,0,13
0,0,14
0,0,15
0,0,16
0,0,17
0,0,18
0,0,19
0,0,20
0,0,21
0,0,22
0,0,23
0,0,24
0,0,25
0,0,26
0,0,27
0,0,28
0,0,29
0,0,30
0,0,31
0,0,32
0,0,33
0,0,34
0,0,35
0,0,36
0,0,37
0,0,38
0,0,39
0,0,41
0,0,42
0,0,43
0,0,44
0,0,45
0,0,46
0,0,47
0,0,48
0,0,49
0,0,50
0,0,51
0,0,52
0,0,53
0,0,54
0,0,55
0,0,56
0,0,57
0,0,58
0,0,59
0,0,60
0,0,61
0,0,62
0,0,63
0,0,64
0,0,65
0,0,66
0,0,67
0,0,68
0,0,69
0,0,70
0,0,71
0,0,72
0,0,73
0,0,74
0,0,75
0,0,76
0,0,77
0,0,78
0,0,79
0,0,80
0,1,81
0,2,82
0,3,83
0,4,84
0,5,85
0,6,86
0,7,87
0,8,88
0,9,89
0,10,90
0,11,91
0,12,92
0,13,93
0,14,94
0,15,95
0,16,96
0,17,97
0,18,98
0,19,99
0,20,100
0,21,101
0,22,102
0,23,103
0,24,104
0,25,105
0,26,106
0,27,107
0,28,108
0,29,109
0,30,110
0,31,111
0,32,112
0,33,113
0,34,114
0,35,115
0,36,116
0,37,117
0,38,118
0,39,119
0,40,120
0,41,121
0,42,122
0,43,123
0,44,124
0,45,125
0,46,126
0,47,127
0,48,128
0,49,129
0,50,130
0,51,131
0,52,132
0,53,133
0,54,134
0,55,135
0,56,136
0,57,137
0,58,138
0,59,139
0,60,140
0,61,141
0,62,142
0,63,143
0,64,144
0,65,145
0,66,146
0,67,147
0,68,148
0,69,149
0,70,150
0,71,151
0,72,152
0,73,153
0,74,154
0,75,155
0,76,156
0,77,157
0,78,158
0,79,159
0,80,160
0,81,161
0,82,162
0,83,163
0,84,164
0,85,165
0,86,166
0,87,167
0,88,168
0,89,169
0,90,170
0,91,171
0,92,172
0,93,173
0,94,174
0,95,175
0,96,176
0,97,177
0,98,178
0,99,179
0,100,180
0,101,181
0,102,182
0,103,183
0,104,184
0,105,185
0,106,186
0,107,187
0,108,188
0,109,189
0,110,190
0,111,191
0,112,192
0,113,193
0,114,194
0,115,195
0,116,196
0,117,197
0,118,198
0,119,199
0,120,200
0,121,201
0,122,202
0,123,203
0,124,204
0,125,205
0,126,206
0,127,207
0,128,208
0,129,209
0,130,210
0,131,211
0,132,212
0,133,213
0,134,214
0,135,215
0,136,216
0,137,217
0,138,218
0,139,219
0,140,220
0,141,221
0,142,222
0,143,223
0,144,224
0,147,225
0,150,226
0,153,227
0,156,228
0,158,229
0,161,230
0,164,231
0,167,232
0,170,233
0,173,234
0,176,235
0,179,236
0,181,237
0,184,238
0,187,239
0,190,240
0,193,240
0,196,241
0,199,242
0,202,243
0,204,244
0,207,245
0,210,246
0,213,247
0,216,248
0,219,249
0,222,250
0,225,251
0,227,252
0,230,253
0,233,254
0,236,255
